appointment_id,date,client_id,gender,age,style,price,artist,location
A00995,2023-12-15,C00995,F,37,Fineline,207,monsternarii,London-UK
A00996,2023-12-15,C00996,F,40,Blackwork,414,monsternarii,London-UK
A00997,2023-12-16,C00997,F,30,Fineline,213,monsternarii,London-UK
A00998,2023-12-16,C00998,M,39,Fineline,193,monsternarii,London-UK
A00999,2023-12-16,C00999,F,40,Fineline,232,monsternarii,London-UK
A01000,2023-12-16,C01000,F,36,Blackwork,489,monsternarii,London-UK
A01001,2023-12-19,C01001,F,27,Fineline,227,monsternarii,London-UK
A01002,2023-12-19,C01002,M,31,Fineline,210,monsternarii,London-UK
A01003,2023-12-19,C01003,F,32,Fineline,240,monsternarii,London-UK
A01004,2023-12-19,C01004,F,37,Fineline,201,monsternarii,London-UK
A01005,2023-12-20,C01005,F,20,Fineline,206,monsternarii,London-UK
A01006,2023-12-20,C01006,F,20,Fineline,235,monsternarii,London-UK
A01007,2023-12-20,C01007,F,26,Fineline,208,monsternarii,London-UK
A01008,2023-12-20,C01008,F,29,Fineline,191,monsternarii,London-UK
A01009,2023-12-21,C01009,M,26,Blackwork,493,monsternarii,London-UK
A01010,2023-12-21,C01010,F,36,Fineline,230,monsternarii,London-UK
A01011,2023-12-21,C01011,F,27,Fineline,232,monsternarii,London-UK
A01012,2023-12-21,C01012,F,37,Blackwork,411,monsternarii,London-UK
A01013,2023-12-22,C01013,F,27,Fineline,203,monsternarii,London-UK
A01014,2023-12-22,C01014,M,22,Fineline,216,monsternarii,London-UK
A01015,2023-12-22,C01015,F,36,Fineline,224,monsternarii,London-UK
A01016,2023-12-22,C01016,F,30,Fineline,203,monsternarii,London-UK
A01017,2023-12-23,C01017,F,26,Blackwork,442,monsternarii,London-UK
A01018,2023-12-23,C01018,F,25,Fineline,185,monsternarii,London-UK
A01019,2023-12-23,C01019,F,32,Fineline,207,monsternarii,London-UK
A01020,2023-12-23,C01020,F,38,Fineline,234,monsternarii,London-UK
A01021,2023-12-26,C01021,F,29,Fineline,234,monsternarii,London-UK
A01022,2023-12-26,C01022,M,24,Blackwork,456,monsternarii,London-UK
A01023,2023-12-26,C01023,F,36,Fineline,216,monsternarii,London-UK
A01024,2023-12-26,C01024,F,28,Fineline,237,monsternarii,London-UK
A01025,2023-12-27,C01025,F,40,Fineline,233,monsternarii,London-UK
A01026,2023-12-27,C01026,F,24,Fineline,212,monsternarii,London-UK
A01027,2023-12-27,C01027,M,33,Fineline,212,monsternarii,London-UK
A01028,2023-12-27,C01028,M,24,Blackwork,399,monsternarii,London-UK
A01029,2023-12-28,C01029,F,35,Fineline,229,monsternarii,London-UK
A01030,2023-12-28,C01030,M,33,Fineline,183,monsternarii,London-UK
A01031,2023-12-28,C01031,F,37,Fineline,204,monsternarii,London-UK
A01032,2023-12-28,C01032,F,26,Fineline,189,monsternarii,London-UK
A01033,2023-12-29,C01033,F,29,Fineline,222,monsternarii,London-UK
A01034,2023-12-29,C01034,F,35,Fineline,215,monsternarii,London-UK
A01035,2023-12-29,C01035,F,29,Blackwork,476,monsternarii,London-UK
A01036,2023-12-29,C01036,F,36,Fineline,235,monsternarii,London-UK
A01037,2023-12-30,C01037,M,28,Fineline,225,monsternarii,London-UK
A01038,2023-12-30,C01038,F,21,Fineline,231,monsternarii,London-UK
A01039,2023-12-30,C01039,F,31,Blackwork,402,monsternarii,London-UK
A01040,2023-12-30,C01040,F,33,Fineline,229,monsternarii,London-UK
A00001,2023-01-01,C00001,F,25,Fineline,221,monsternarii,London-UK
A00002,2023-01-01,C00002,F,32,Fineline,222,monsternarii,London-UK
A00003,2023-01-08,C00003,F,32,Fineline,226,monsternarii,London-UK
A00004,2023-01-08,C00004,F,37,Blackwork,312,monsternarii,London-UK
A00005,2023-01-15,C00005,F,21,Fineline,237,monsternarii,London-UK
A00006,2023-01-15,C00006,M,30,Fineline,216,monsternarii,London-UK
A00007,2023-01-22,C00007,F,24,Blackwork,327,monsternarii,London-UK
A00008,2023-01-22,C00008,F,39,Blackwork,358,monsternarii,London-UK
A00009,2023-01-29,C00009,F,25,Fineline,231,monsternarii,London-UK
A00010,2023-01-29,C00010,F,35,Fineline,208,monsternarii,London-UK
A00011,2023-02-05,C00011,F,33,Fineline,213,monsternarii,London-UK
A00012,2023-02-05,C00012,F,33,Fineline,202,monsternarii,London-UK
A00013,2023-02-12,C00013,F,23,Fineline,233,monsternarii,London-UK
A00014,2023-02-12,C00014,F,28,Blackwork,327,monsternarii,London-UK
A00015,2023-02-19,C00015,F,22,Fineline,195,monsternarii,London-UK
A00016,2023-02-19,C00016,F,36,Fineline,225,monsternarii,London-UK
A00017,2023-02-26,C00017,F,29,Blackwork,302,monsternarii,London-UK
A00018,2023-02-26,C00018,F,28,Fineline,213,monsternarii,London-UK
A00019,2023-03-05,C00019,F,30,Fineline,219,monsternarii,London-UK
A00020,2023-03-05,C00020,M,33,Blackwork,434,monsternarii,London-UK
A00021,2023-03-12,C00021,F,37,Blackwork,391,monsternarii,London-UK
A00022,2023-03-12,C00022,F,31,Fineline,184,monsternarii,London-UK
A00023,2023-03-19,C00023,F,34,Fineline,181,monsternarii,London-UK
A00024,2023-03-19,C00024,F,29,Blackwork,325,monsternarii,London-UK
A00025,2023-03-26,C00025,F,34,Fineline,238,monsternarii,London-UK
A00026,2023-03-26,C00026,M,32,Fineline,240,monsternarii,London-UK
A00027,2023-04-02,C00027,F,36,Fineline,197,monsternarii,London-UK
A00028,2023-04-02,C00028,M,21,Fineline,185,monsternarii,London-UK
A00029,2023-04-09,C00029,F,30,Blackwork,488,monsternarii,London-UK
A00030,2023-04-09,C00030,F,33,Fineline,215,monsternarii,London-UK
A00031,2023-04-16,C00031,F,21,Fineline,203,monsternarii,London-UK
A00032,2023-04-16,C00032,F,33,Fineline,193,monsternarii,London-UK
A00033,2023-04-23,C00033,F,37,Blackwork,384,monsternarii,London-UK
A00034,2023-04-23,C00034,F,30,Fineline,185,monsternarii,London-UK
A00035,2023-04-30,C00035,F,20,Fineline,211,monsternarii,London-UK
A00036,2023-04-30,C00036,F,29,Fineline,201,monsternarii,London-UK
A00037,2023-05-07,C00037,F,28,Fineline,206,monsternarii,London-UK
A00038,2023-05-07,C00038,F,29,Fineline,238,monsternarii,London-UK
A00039,2023-05-14,C00039,F,28,Fineline,215,monsternarii,London-UK
A00040,2023-05-14,C00040,F,32,Fineline,211,monsternarii,London-UK
A00041,2023-05-21,C00041,F,33,Fineline,192,monsternarii,London-UK
A00042,2023-05-21,C00042,F,21,Blackwork,437,monsternarii,London-UK
A00043,2023-05-28,C00043,M,36,Fineline,193,monsternarii,London-UK
A00044,2023-05-28,C00044,F,37,Fineline,233,monsternarii,London-UK
A00045,2023-06-04,C00045,F,37,Fineline,219,monsternarii,London-UK
A00046,2023-06-04,C00046,F,20,Fineline,219,monsternarii,London-UK
A00047,2023-06-11,C00047,F,40,Fineline,203,monsternarii,London-UK
A00048,2023-06-11,C00048,M,35,Fineline,218,monsternarii,London-UK
A00049,2023-06-18,C00049,M,30,Fineline,182,monsternarii,London-UK
A00050,2023-06-18,C00050,F,33,Fineline,191,monsternarii,London-UK
A00051,2023-06-25,C00051,F,32,Blackwork,355,monsternarii,London-UK
A00052,2023-06-25,C00052,F,29,Blackwork,324,monsternarii,London-UK
A00053,2023-07-02,C00053,F,24,Fineline,216,monsternarii,London-UK
A00054,2023-07-02,C00054,F,27,Fineline,234,monsternarii,London-UK
A00055,2023-07-09,C00055,F,33,Fineline,240,monsternarii,London-UK
A00056,2023-07-09,C00056,F,33,Fineline,226,monsternarii,London-UK
A00057,2023-07-16,C00057,M,23,Fineline,212,monsternarii,London-UK
A00058,2023-07-16,C00058,F,20,Fineline,181,monsternarii,London-UK
A00059,2023-07-23,C00059,F,30,Fineline,186,monsternarii,London-UK
A00060,2023-07-23,C00060,F,22,Blackwork,437,monsternarii,London-UK
A00061,2023-07-30,C00061,M,32,Blackwork,380,monsternarii,London-UK
A00062,2023-07-30,C00062,F,24,Fineline,195,monsternarii,London-UK
A00063,2023-08-06,C00063,F,40,Blackwork,444,monsternarii,London-UK
A00064,2023-08-06,C00064,F,38,Fineline,210,monsternarii,London-UK
A00065,2023-08-13,C00065,M,30,Fineline,225,monsternarii,London-UK
A00066,2023-08-13,C00066,F,21,Fineline,224,monsternarii,London-UK
A00067,2023-08-20,C00067,F,24,Fineline,221,monsternarii,London-UK
A00068,2023-08-20,C00068,F,27,Fineline,187,monsternarii,London-UK
A00069,2023-08-27,C00069,F,23,Fineline,185,monsternarii,London-UK
A00070,2023-08-27,C00070,M,26,Fineline,209,monsternarii,London-UK
A00071,2023-09-03,C00071,F,30,Blackwork,379,monsternarii,London-UK
A00072,2023-09-03,C00072,F,40,Fineline,224,monsternarii,London-UK
A00073,2023-09-10,C00073,F,23,Fineline,230,monsternarii,London-UK
A00074,2023-09-10,C00074,F,37,Fineline,198,monsternarii,London-UK
A00075,2023-09-17,C00075,F,27,Fineline,235,monsternarii,London-UK
A00076,2023-09-17,C00076,F,37,Blackwork,359,monsternarii,London-UK
A00077,2023-09-24,C00077,F,20,Fineline,202,monsternarii,London-UK
A00078,2023-09-24,C00078,M,23,Fineline,226,monsternarii,London-UK
A00079,2023-10-01,C00079,F,40,Blackwork,350,monsternarii,London-UK
A00080,2023-10-01,C00080,F,30,Fineline,231,monsternarii,London-UK
A00081,2023-10-08,C00081,M,34,Fineline,191,monsternarii,London-UK
A00082,2023-10-08,C00082,F,26,Fineline,231,monsternarii,London-UK
A00083,2023-10-15,C00083,F,23,Blackwork,412,monsternarii,London-UK
A00084,2023-10-15,C00084,F,30,Fineline,216,monsternarii,London-UK
A00085,2023-10-22,C00085,F,37,Blackwork,450,monsternarii,London-UK
A00086,2023-10-22,C00086,M,35,Fineline,190,monsternarii,London-UK
A00087,2023-10-29,C00087,F,24,Fineline,204,monsternarii,London-UK
A00088,2023-10-29,C00088,M,28,Blackwork,311,monsternarii,London-UK
A00089,2023-11-05,C00089,F,30,Blackwork,449,monsternarii,London-UK
A00090,2023-11-05,C00090,F,38,Fineline,212,monsternarii,London-UK
A00091,2023-11-12,C00091,F,39,Fineline,221,monsternarii,London-UK
A00092,2023-11-12,C00092,F,30,Fineline,182,monsternarii,London-UK
A00093,2023-11-19,C00093,F,33,Fineline,188,monsternarii,London-UK
A00094,2023-11-19,C00094,F,37,Fineline,192,monsternarii,London-UK
A00095,2023-11-26,C00095,F,20,Fineline,214,monsternarii,London-UK
A00096,2023-11-26,C00096,F,36,Blackwork,363,monsternarii,London-UK
A00097,2023-12-03,C00097,F,26,Fineline,209,monsternarii,London-UK
A00098,2023-12-03,C00098,M,33,Fineline,229,monsternarii,London-UK
A00099,2023-12-10,C00099,F,40,Fineline,184,monsternarii,London-UK
A00100,2023-12-10,C00100,F,34,Blackwork,313,monsternarii,London-UK
A00101,2023-12-17,C00101,M,20,Fineline,182,monsternarii,London-UK
A00102,2023-12-17,C00102,F,26,Fineline,200,monsternarii,London-UK
A00103,2023-12-24,C00103,M,32,Blackwork,447,monsternarii,London-UK
A00104,2023-12-24,C00104,F,22,Blackwork,390,monsternarii,London-UK
A00105,2023-12-31,C00105,M,29,Fineline,215,monsternarii,London-UK
A00106,2023-12-31,C00106,M,22,Fineline,220,monsternarii,London-UK
A00001,2024-01-03,C00001,F,22,Blackwork,346,monsternarii,Turin-Italy
A00002,2024-01-03,C00002,M,28,Blackwork,378,monsternarii,Turin-Italy
A00003,2024-01-10,C00003,F,33,Blackwork,380,monsternarii,Turin-Italy
A00004,2024-01-10,C00004,F,28,Blackwork,341,monsternarii,Turin-Italy
A00005,2024-01-17,C00005,F,30,Blackwork,428,monsternarii,Turin-Italy
A00006,2024-01-17,C00006,M,20,Fineline,189,monsternarii,Turin-Italy
A00007,2024-01-24,C00007,F,36,Blackwork,474,monsternarii,Turin-Italy
A00008,2024-01-24,C00008,F,31,Fineline,174,monsternarii,Turin-Italy
A00009,2024-01-31,C00009,M,30,Blackwork,361,monsternarii,Turin-Italy
A00010,2024-01-31,C00010,F,39,Blackwork,321,monsternarii,Turin-Italy
A00011,2024-02-07,C00011,F,33,Blackwork,386,monsternarii,Turin-Italy
A00012,2024-02-07,C00012,F,20,Blackwork,300,monsternarii,Turin-Italy
A00013,2024-02-14,C00013,M,35,Blackwork,311,monsternarii,Turin-Italy
A00014,2024-02-14,C00014,F,30,Blackwork,318,monsternarii,Turin-Italy
A00015,2024-02-21,C00015,M,24,Blackwork,310,monsternarii,Turin-Italy
A00016,2024-02-21,C00016,F,36,Blackwork,312,monsternarii,Turin-Italy
A00017,2024-02-28,C00017,F,27,Blackwork,434,monsternarii,Turin-Italy
A00018,2024-02-28,C00018,M,28,Fineline,170,monsternarii,Turin-Italy
A00019,2024-03-06,C00019,M,35,Blackwork,457,monsternarii,Turin-Italy
A00020,2024-03-06,C00020,F,26,Blackwork,458,monsternarii,Turin-Italy
A00021,2024-03-13,C00021,F,21,Blackwork,408,monsternarii,Turin-Italy
A00022,2024-03-13,C00022,M,20,Fineline,148,monsternarii,Turin-Italy
A00023,2024-03-20,C00023,F,20,Blackwork,451,monsternarii,Turin-Italy
A00024,2024-03-20,C00024,F,21,Blackwork,482,monsternarii,Turin-Italy
A00025,2024-03-27,C00025,M,34,Blackwork,426,monsternarii,Turin-Italy
A00026,2024-03-27,C00026,F,27,Blackwork,457,monsternarii,Turin-Italy
A00027,2024-04-03,C00027,M,33,Blackwork,314,monsternarii,Turin-Italy
A00028,2024-04-03,C00028,F,20,Blackwork,321,monsternarii,Turin-Italy
A00029,2024-04-10,C00029,M,25,Blackwork,320,monsternarii,Turin-Italy
A00030,2024-04-10,C00030,M,33,Blackwork,409,monsternarii,Turin-Italy
A00031,2024-04-17,C00031,M,26,Blackwork,380,monsternarii,Turin-Italy
A00032,2024-04-17,C00032,F,28,Blackwork,303,monsternarii,Turin-Italy
A00033,2024-04-24,C00033,M,20,Blackwork,425,monsternarii,Turin-Italy
A00034,2024-04-24,C00034,F,36,Blackwork,472,monsternarii,Turin-Italy
A00035,2024-05-01,C00035,F,22,Blackwork,376,monsternarii,Turin-Italy
A00036,2024-05-01,C00036,F,31,Blackwork,340,monsternarii,Turin-Italy
A00037,2024-05-08,C00037,F,23,Blackwork,304,monsternarii,Turin-Italy
A00038,2024-05-08,C00038,M,24,Blackwork,483,monsternarii,Turin-Italy
A00039,2024-05-15,C00039,F,27,Blackwork,390,monsternarii,Turin-Italy
A00040,2024-05-15,C00040,M,28,Blackwork,318,monsternarii,Turin-Italy
A00041,2024-05-22,C00041,F,34,Blackwork,338,monsternarii,Turin-Italy
A00042,2024-05-22,C00042,M,30,Blackwork,319,monsternarii,Turin-Italy
A00043,2024-05-29,C00043,F,31,Blackwork,406,monsternarii,Turin-Italy
A00044,2024-05-29,C00044,M,37,Blackwork,348,monsternarii,Turin-Italy
A00045,2024-06-05,C00045,M,21,Blackwork,475,monsternarii,Turin-Italy
A00046,2024-06-05,C00046,F,35,Blackwork,493,monsternarii,Turin-Italy
A00047,2024-06-12,C00047,M,30,Blackwork,335,monsternarii,Turin-Italy
A00048,2024-06-12,C00048,M,20,Fineline,141,monsternarii,Turin-Italy
A00049,2024-06-19,C00049,F,30,Blackwork,310,monsternarii,Turin-Italy
A00050,2024-06-19,C00050,M,26,Fineline,149,monsternarii,Turin-Italy
A00051,2024-06-26,C00051,F,36,Blackwork,483,monsternarii,Turin-Italy
A00052,2024-06-26,C00052,M,23,Blackwork,388,monsternarii,Turin-Italy
A00053,2024-07-03,C00053,F,22,Blackwork,487,monsternarii,Turin-Italy
A00054,2024-07-03,C00054,M,23,Blackwork,346,monsternarii,Turin-Italy
A00055,2024-07-10,C00055,M,40,Blackwork,344,monsternarii,Turin-Italy
A00056,2024-07-10,C00056,F,37,Blackwork,434,monsternarii,Turin-Italy
A00057,2024-07-17,C00057,M,26,Blackwork,452,monsternarii,Turin-Italy
A00058,2024-07-17,C00058,F,24,Blackwork,462,monsternarii,Turin-Italy
A00059,2024-07-24,C00059,M,38,Blackwork,478,monsternarii,Turin-Italy
A00060,2024-07-24,C00060,M,36,Blackwork,361,monsternarii,Turin-Italy
A00061,2024-07-31,C00061,M,35,Blackwork,423,monsternarii,Turin-Italy
A00062,2024-07-31,C00062,F,39,Blackwork,435,monsternarii,Turin-Italy
A00063,2024-08-07,C00063,M,24,Blackwork,319,monsternarii,Turin-Italy
A00064,2024-08-07,C00064,M,32,Blackwork,499,monsternarii,Turin-Italy
A00065,2024-08-14,C00065,M,22,Blackwork,370,monsternarii,Turin-Italy
A00066,2024-08-14,C00066,M,24,Blackwork,405,monsternarii,Turin-Italy
A00067,2024-08-21,C00067,F,20,Blackwork,381,monsternarii,Turin-Italy
A00068,2024-08-21,C00068,F,33,Blackwork,369,monsternarii,Turin-Italy
A00069,2024-08-28,C00069,M,31,Blackwork,411,monsternarii,Turin-Italy
A00070,2024-08-28,C00070,M,31,Blackwork,498,monsternarii,Turin-Italy
A00071,2024-09-04,C00071,M,20,Blackwork,320,monsternarii,Turin-Italy
A00072,2024-09-04,C00072,F,39,Blackwork,300,monsternarii,Turin-Italy
A00073,2024-09-11,C00073,F,25,Blackwork,387,monsternarii,Turin-Italy
A00074,2024-09-11,C00074,F,27,Blackwork,364,monsternarii,Turin-Italy
A00075,2024-09-18,C00075,F,26,Fineline,155,monsternarii,Turin-Italy
A00076,2024-09-18,C00076,M,30,Blackwork,419,monsternarii,Turin-Italy
A00077,2024-09-25,C00077,M,35,Blackwork,338,monsternarii,Turin-Italy
A00078,2024-09-25,C00078,F,36,Fineline,196,monsternarii,Turin-Italy
A00079,2024-10-02,C00079,F,33,Blackwork,326,monsternarii,Turin-Italy
A00080,2024-10-02,C00080,F,29,Blackwork,365,monsternarii,Turin-Italy
A00081,2024-10-09,C00081,M,21,Blackwork,338,monsternarii,Turin-Italy
A00082,2024-10-09,C00082,M,29,Blackwork,370,monsternarii,Turin-Italy
A00083,2024-10-16,C00083,F,37,Blackwork,471,monsternarii,Turin-Italy
A00084,2024-10-16,C00084,M,20,Blackwork,392,monsternarii,Turin-Italy
A00085,2024-10-23,C00085,M,33,Blackwork,487,monsternarii,Turin-Italy
A00086,2024-10-23,C00086,F,36,Blackwork,496,monsternarii,Turin-Italy
A00087,2024-10-30,C00087,M,29,Blackwork,473,monsternarii,Turin-Italy
A00088,2024-10-30,C00088,F,26,Blackwork,485,monsternarii,Turin-Italy
A00089,2024-11-06,C00089,F,21,Blackwork,380,monsternarii,Turin-Italy
A00090,2024-11-06,C00090,M,35,Blackwork,330,monsternarii,Turin-Italy
A00091,2024-11-13,C00091,F,24,Blackwork,329,monsternarii,Turin-Italy
A00092,2024-11-13,C00092,F,39,Blackwork,390,monsternarii,Turin-Italy
A00093,2024-11-20,C00093,M,28,Blackwork,305,monsternarii,Turin-Italy
A00094,2024-11-20,C00094,M,33,Blackwork,403,monsternarii,Turin-Italy
A00095,2024-11-27,C00095,M,21,Blackwork,355,monsternarii,Turin-Italy
A00096,2024-11-27,C00096,F,22,Blackwork,450,monsternarii,Turin-Italy
A00097,2024-12-04,C00097,F,22,Blackwork,369,monsternarii,Turin-Italy
A00098,2024-12-04,C00098,M,20,Blackwork,319,monsternarii,Turin-Italy
A00099,2024-12-11,C00099,F,26,Blackwork,461,monsternarii,Turin-Italy
A00100,2024-12-11,C00100,M,22,Blackwork,314,monsternarii,Turin-Italy
A00101,2024-12-18,C00101,M,40,Blackwork,332,monsternarii,Turin-Italy
A00102,2024-12-18,C00102,F,29,Fineline,166,monsternarii,Turin-Italy
A00103,2024-12-25,C00103,F,28,Blackwork,453,monsternarii,Turin-Italy
A00104,2024-12-25,C00104,F,34,Blackwork,447,monsternarii,Turin-Italy
A00001,2025-01-01,C00001,F,22,Fineline,131,monsternarii,Turin-Italy
A00002,2025-01-01,C00002,F,25,Fineline,151,monsternarii,Turin-Italy
A00003,2025-01-08,C00003,M,29,Blackwork,354,monsternarii,Turin-Italy
A00004,2025-01-08,C00004,M,40,Blackwork,370,monsternarii,Turin-Italy
A00005,2025-01-15,C00005,M,22,Blackwork,331,monsternarii,Turin-Italy
A00006,2025-01-15,C00006,M,33,Fineline,166,monsternarii,Turin-Italy
A00007,2025-01-22,C00007,F,24,Blackwork,336,monsternarii,Turin-Italy
A00008,2025-01-22,C00008,M,21,Blackwork,340,monsternarii,Turin-Italy
A00009,2025-01-29,C00009,F,34,Blackwork,489,monsternarii,Turin-Italy
A00010,2025-01-29,C00010,M,32,Blackwork,384,monsternarii,Turin-Italy
A00011,2025-02-05,C00011,F,35,Blackwork,357,monsternarii,Turin-Italy
A00012,2025-02-05,C00012,M,39,Blackwork,460,monsternarii,Turin-Italy
A00013,2025-02-12,C00013,F,24,Blackwork,325,monsternarii,Turin-Italy
A00014,2025-02-12,C00014,M,27,Blackwork,478,monsternarii,Turin-Italy
A00015,2025-02-19,C00015,M,37,Blackwork,481,monsternarii,Turin-Italy
A00016,2025-02-19,C00016,M,38,Blackwork,353,monsternarii,Turin-Italy
A00017,2025-02-26,C00017,M,31,Blackwork,398,monsternarii,Turin-Italy
A00018,2025-02-26,C00018,F,25,Blackwork,434,monsternarii,Turin-Italy
A00019,2025-03-05,C00019,F,31,Blackwork,357,monsternarii,Turin-Italy
A00020,2025-03-05,C00020,F,25,Blackwork,397,monsternarii,Turin-Italy
A00021,2025-03-12,C00021,F,32,Blackwork,484,monsternarii,Turin-Italy
A00022,2025-03-12,C00022,F,35,Blackwork,460,monsternarii,Turin-Italy
A00023,2025-03-19,C00023,F,23,Blackwork,449,monsternarii,Turin-Italy
A00024,2025-03-19,C00024,M,39,Blackwork,394,monsternarii,Turin-Italy
A00025,2025-03-26,C00025,F,20,Blackwork,487,monsternarii,Turin-Italy
A00026,2025-03-26,C00026,F,34,Blackwork,498,monsternarii,Turin-Italy
A00027,2025-04-02,C00027,F,21,Blackwork,369,monsternarii,Turin-Italy
A00028,2025-04-02,C00028,F,27,Blackwork,455,monsternarii,Turin-Italy
A00029,2025-04-09,C00029,F,29,Fineline,169,monsternarii,Turin-Italy
A00030,2025-04-09,C00030,F,29,Blackwork,332,monsternarii,Turin-Italy
A00031,2025-04-16,C00031,F,39,Blackwork,481,monsternarii,Turin-Italy
A00032,2025-04-16,C00032,M,27,Blackwork,427,monsternarii,Turin-Italy
A00033,2025-04-23,C00033,F,34,Blackwork,404,monsternarii,Turin-Italy
A00034,2025-04-23,C00034,F,27,Blackwork,366,monsternarii,Turin-Italy
A00035,2025-04-30,C00035,F,33,Blackwork,319,monsternarii,Turin-Italy
A00036,2025-04-30,C00036,F,30,Blackwork,369,monsternarii,Turin-Italy
A00037,2025-05-07,C00037,F,23,Fineline,131,monsternarii,Turin-Italy
A00038,2025-05-07,C00038,M,22,Blackwork,471,monsternarii,Turin-Italy
A00039,2025-05-14,C00039,F,35,Blackwork,365,monsternarii,Turin-Italy
A00040,2025-05-14,C00040,F,32,Blackwork,478,monsternarii,Turin-Italy
A00041,2025-05-21,C00041,F,37,Fineline,151,monsternarii,Turin-Italy
A00042,2025-05-21,C00042,F,21,Blackwork,447,monsternarii,Turin-Italy
A00043,2025-05-28,C00043,M,27,Blackwork,368,monsternarii,Turin-Italy
